2023-11-03 08:06:32,911 INFO    StreamThr :44034 [internal.py:wandb_internal():86] W&B internal server running at pid: 44034, started at: 2023-11-03 08:06:32.910636
2023-11-03 08:06:33,478 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: stop_status
2023-11-03 08:06:33,479 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: stop_status
2023-11-03 08:06:33,480 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-03 08:06:33,723 DEBUG   SenderThread:44034 [sender.py:send():380] send: telemetry
2023-11-03 08:06:33,724 DEBUG   SenderThread:44034 [sender.py:send():380] send: telemetry
2023-11-03 08:06:33,724 DEBUG   SenderThread:44034 [sender.py:send():380] send: exit
2023-11-03 08:06:33,724 INFO    SenderThread:44034 [sender.py:send_exit():585] handling exit code: 1
2023-11-03 08:06:33,724 INFO    SenderThread:44034 [sender.py:send_exit():587] handling runtime: 0
2023-11-03 08:06:33,724 INFO    SenderThread:44034 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-03 08:06:33,725 INFO    SenderThread:44034 [sender.py:send_exit():593] send defer
2023-11-03 08:06:33,725 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:33,725 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-03 08:06:33,725 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:33,725 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-03 08:06:33,725 INFO    SenderThread:44034 [sender.py:transition_state():613] send defer: 1
2023-11-03 08:06:33,725 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:33,725 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-03 08:06:33,725 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:33,725 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-03 08:06:33,725 INFO    SenderThread:44034 [sender.py:transition_state():613] send defer: 2
2023-11-03 08:06:33,725 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:33,725 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-03 08:06:33,725 INFO    HandlerThread:44034 [system_monitor.py:finish():203] Stopping system monitor
2023-11-03 08:06:33,725 INFO    HandlerThread:44034 [interfaces.py:finish():202] Joined cpu monitor
2023-11-03 08:06:33,725 DEBUG   SystemMonitor:44034 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-03 08:06:33,726 INFO    HandlerThread:44034 [interfaces.py:finish():202] Joined disk monitor
2023-11-03 08:06:33,726 DEBUG   SystemMonitor:44034 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-03 08:06:33,726 DEBUG   SystemMonitor:44034 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-03 08:06:34,198 INFO    wandb-upload_0:44034 [upload_job.py:push():131] Uploaded file /var/folders/cc/bkzl4l8x2nlgq55lhgd7sn940000gn/T/tmpvq68habrwandb/3dsy7qss-wandb-metadata.json
2023-11-03 08:06:34,247 INFO    HandlerThread:44034 [interfaces.py:finish():202] Joined gpuapple monitor
2023-11-03 08:06:34,247 INFO    HandlerThread:44034 [interfaces.py:finish():202] Joined memory monitor
2023-11-03 08:06:34,247 INFO    HandlerThread:44034 [interfaces.py:finish():202] Joined network monitor
2023-11-03 08:06:34,248 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:34,248 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-03 08:06:34,248 INFO    SenderThread:44034 [sender.py:transition_state():613] send defer: 3
2023-11-03 08:06:34,248 DEBUG   SenderThread:44034 [sender.py:send():380] send: telemetry
2023-11-03 08:06:34,248 DEBUG   SenderThread:44034 [sender.py:send():380] send: stats
2023-11-03 08:06:34,248 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:34,248 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-03 08:06:34,248 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:34,248 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-03 08:06:34,248 INFO    SenderThread:44034 [sender.py:transition_state():613] send defer: 4
2023-11-03 08:06:34,248 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:34,248 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-03 08:06:34,248 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:34,248 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-03 08:06:34,248 INFO    SenderThread:44034 [sender.py:transition_state():613] send defer: 5
2023-11-03 08:06:34,248 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:34,248 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-03 08:06:34,249 DEBUG   SenderThread:44034 [sender.py:send():380] send: summary
2023-11-03 08:06:34,249 INFO    SenderThread:44034 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-03 08:06:34,249 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:34,249 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-03 08:06:34,249 INFO    SenderThread:44034 [sender.py:transition_state():613] send defer: 6
2023-11-03 08:06:34,249 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:34,249 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-03 08:06:34,249 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:34,249 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-03 08:06:34,251 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: status_report
2023-11-03 08:06:34,333 INFO    Thread-12 :44034 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/output.log
2023-11-03 08:06:34,333 INFO    Thread-12 :44034 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/wandb-metadata.json
2023-11-03 08:06:34,333 INFO    Thread-12 :44034 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/wandb-summary.json
2023-11-03 08:06:34,333 INFO    Thread-12 :44034 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/requirements.txt
2023-11-03 08:06:34,414 INFO    SenderThread:44034 [sender.py:transition_state():613] send defer: 7
2023-11-03 08:06:34,414 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:34,414 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-03 08:06:34,415 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:34,415 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-03 08:06:34,483 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-03 08:06:35,338 INFO    Thread-12 :44034 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/config.yaml
2023-11-03 08:06:36,341 INFO    Thread-12 :44034 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/output.log
2023-11-03 08:06:37,735 INFO    SenderThread:44034 [sender.py:transition_state():613] send defer: 8
2023-11-03 08:06:37,736 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: poll_exit
2023-11-03 08:06:37,736 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:37,736 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-03 08:06:37,736 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:37,736 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-03 08:06:37,736 INFO    SenderThread:44034 [job_builder.py:build():281] Attempting to build job artifact
2023-11-03 08:06:37,736 INFO    SenderThread:44034 [job_builder.py:_get_source_type():393] is repo sourced job
2023-11-03 08:06:37,737 INFO    SenderThread:44034 [job_builder.py:build():369] adding wandb-job metadata file
2023-11-03 08:06:37,739 INFO    SenderThread:44034 [sender.py:transition_state():613] send defer: 9
2023-11-03 08:06:37,739 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:37,739 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-03 08:06:37,739 DEBUG   SenderThread:44034 [sender.py:send():380] send: artifact
2023-11-03 08:06:38,351 INFO    Thread-12 :44034 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/output.log
2023-11-03 08:06:39,012 INFO    wandb-upload_1:44034 [upload_job.py:push():89] Uploaded file /Users/mariekekopmels/Library/Application Support/wandb/artifacts/staging/tmp7dckm2zx
2023-11-03 08:06:39,012 INFO    wandb-upload_0:44034 [upload_job.py:push():89] Uploaded file /Users/mariekekopmels/Library/Application Support/wandb/artifacts/staging/tmpaij997ec
2023-11-03 08:06:39,499 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: keepalive
2023-11-03 08:06:40,959 INFO    SenderThread:44034 [sender.py:send_artifact():1456] sent artifact job-https___github.com_MariekeKopmels_Thesis.git_WandBSkinSegmentation.py - {'id': 'QXJ0aWZhY3Q6NjI2NzIxMjg4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExMjMzODU2MQ==', 'latestArtifact': None}}
2023-11-03 08:06:40,959 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:40,959 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-03 08:06:40,959 INFO    SenderThread:44034 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-03 08:06:40,959 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: status_report
2023-11-03 08:06:41,363 INFO    SenderThread:44034 [dir_watcher.py:finish():388] scan: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files
2023-11-03 08:06:41,363 INFO    SenderThread:44034 [dir_watcher.py:finish():402] scan save: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/requirements.txt requirements.txt
2023-11-03 08:06:41,363 INFO    SenderThread:44034 [dir_watcher.py:finish():402] scan save: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/output.log output.log
2023-11-03 08:06:41,363 INFO    SenderThread:44034 [dir_watcher.py:finish():402] scan save: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/config.yaml config.yaml
2023-11-03 08:06:41,365 INFO    SenderThread:44034 [dir_watcher.py:finish():402] scan save: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/wandb-summary.json wandb-summary.json
2023-11-03 08:06:41,366 INFO    SenderThread:44034 [dir_watcher.py:finish():402] scan save: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/wandb-metadata.json wandb-metadata.json
2023-11-03 08:06:41,367 INFO    SenderThread:44034 [sender.py:transition_state():613] send defer: 10
2023-11-03 08:06:41,368 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:41,368 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-03 08:06:41,368 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:41,368 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-03 08:06:41,368 INFO    SenderThread:44034 [file_pusher.py:finish():175] shutting down file pusher
2023-11-03 08:06:41,786 INFO    wandb-upload_1:44034 [upload_job.py:push():131] Uploaded file /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/requirements.txt
2023-11-03 08:06:41,881 INFO    wandb-upload_3:44034 [upload_job.py:push():131] Uploaded file /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/wandb-summary.json
2023-11-03 08:06:41,919 INFO    wandb-upload_2:44034 [upload_job.py:push():131] Uploaded file /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/config.yaml
2023-11-03 08:06:42,007 INFO    wandb-upload_0:44034 [upload_job.py:push():131] Uploaded file /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/files/output.log
2023-11-03 08:06:42,213 INFO    Thread-11 (_thread_body):44034 [sender.py:transition_state():613] send defer: 11
2023-11-03 08:06:42,213 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:42,213 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-03 08:06:42,213 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:42,213 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-03 08:06:42,213 INFO    SenderThread:44034 [file_pusher.py:join():181] waiting for file pusher
2023-11-03 08:06:42,213 INFO    SenderThread:44034 [sender.py:transition_state():613] send defer: 12
2023-11-03 08:06:42,213 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:42,213 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-03 08:06:42,213 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:42,213 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-03 08:06:42,213 INFO    SenderThread:44034 [file_stream.py:finish():595] file stream finish called
2023-11-03 08:06:42,379 INFO    SenderThread:44034 [file_stream.py:finish():599] file stream finish is done
2023-11-03 08:06:42,380 INFO    SenderThread:44034 [sender.py:transition_state():613] send defer: 13
2023-11-03 08:06:42,380 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:42,380 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-03 08:06:42,380 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:42,380 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-03 08:06:42,380 INFO    SenderThread:44034 [sender.py:transition_state():613] send defer: 14
2023-11-03 08:06:42,380 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: defer
2023-11-03 08:06:42,380 INFO    HandlerThread:44034 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-03 08:06:42,381 DEBUG   SenderThread:44034 [sender.py:send():380] send: final
2023-11-03 08:06:42,381 DEBUG   SenderThread:44034 [sender.py:send():380] send: footer
2023-11-03 08:06:42,381 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: defer
2023-11-03 08:06:42,381 INFO    SenderThread:44034 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-03 08:06:42,382 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-03 08:06:42,382 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-03 08:06:42,383 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: server_info
2023-11-03 08:06:42,383 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: poll_exit
2023-11-03 08:06:42,383 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: get_summary
2023-11-03 08:06:42,383 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-03 08:06:42,383 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: job_info
2023-11-03 08:06:42,383 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: server_info
2023-11-03 08:06:42,519 DEBUG   SenderThread:44034 [sender.py:send_request():407] send_request: job_info
2023-11-03 08:06:42,520 DEBUG   HandlerThread:44034 [handler.py:handle_request():146] handle_request: shutdown
2023-11-03 08:06:42,520 INFO    HandlerThread:44034 [handler.py:finish():866] shutting down handler
2023-11-03 08:06:43,386 INFO    WriterThread:44034 [datastore.py:close():294] close: /Users/mariekekopmels/Desktop/Uni/MScThesis/Code/Thesis/wandb/run-20231103_080632-9e6l9s75/run-9e6l9s75.wandb
2023-11-03 08:06:43,521 INFO    SenderThread:44034 [sender.py:finish():1534] shutting down sender
2023-11-03 08:06:43,521 INFO    SenderThread:44034 [file_pusher.py:finish():175] shutting down file pusher
2023-11-03 08:06:43,521 INFO    SenderThread:44034 [file_pusher.py:join():181] waiting for file pusher
